DiaChi,GiaBan,DuAn,DienTich,TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem
"Chung Cư Tầng Trệt Trần Kế Xương, Đường Trần Kế Xương, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh","4,2 tỷ",,52 m²,Đã bàn giao,"80,77 triệu/m²",2 phòng,2 phòng,,,,,Đông Bắc,
"Chung Cư Ngô Tất Tố 76C, Ngô Tất Tố, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh","2,85 tỷ",,68.5 m²,Đã bàn giao,"41,61 triệu/m²",2 phòng,1 phòng,,,,Bắc,Nam,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",900 triệu,Vinhomes Grand Park,59 m²,Đã bàn giao,"15,25 triệu/m²",2 phòng,,,,,,,
"454, Võ chí công, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,8 tỷ",Safira Khang Điền (Sapphire Khang Điền),60 m²,Đã bàn giao,"46,67 triệu/m²",2 phòng,2 phòng,8,,,Tây Nam,,
"Đường Số 11, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,2 tỷ",,80 m²,Chưa bàn giao,"52,5 triệu/m²",2 phòng,2 phòng,11,,,Đông Nam,,
"phước thiện, Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM., Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,68 tỷ",The Origami – Vinhomes Grand Park,34 m²,Đã bàn giao,"49,41 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,,,Đông Nam,
"Phố Tạ Quang Bửu, Phường 6, Quận 8, TP.HCM, Phường 6, Quận 8, Tp Hồ Chí Minh","4,2 tỷ",The Pegasuite,90 m²,Chưa bàn giao,"46,67 triệu/m²",2 phòng,2 phòng,8,,,,,
"2.41, Đường Tống Văn Trân, Phường 5, Quận 11, Tp Hồ Chí Minh","2,088 tỷ",,51 m²,Chưa bàn giao,"40,94 triệu/m²",2 phòng,1 phòng,3,,,,,
"Tầng 5, Đường Số 1, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","1,75 tỷ",,50 m²,Đã bàn giao,35 triệu/m²,1 phòng,1 phòng,5,,,,Nam,
"600, Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",800 triệu,,72.2 m²,Chưa bàn giao,"11,08 triệu/m²",2 phòng,,,,,,,
"360C, 360C Đường Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","4,5 tỷ",Chung cư Khánh Hội 1,95 m²,Chưa bàn giao,"47,37 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,6 tỷ",MT Eastmark City,63.4 m²,Chưa bàn giao,"41,01 triệu/m²",1 phòng,1 phòng,14,,,,,
"101, Hẻm 34 Đường Số 10, Phường 13, Quận 6, Tp Hồ Chí Minh","2,3 tỷ",,77 m²,Chưa bàn giao,"29,87 triệu/m²",3 phòng,1 phòng,,Đã có sổ,Nhà trống,,,
"Hẻm 11 Đường Tô Ký, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","2,1 tỷ",,63 m²,Chưa bàn giao,"33,33 triệu/m²",2 phòng,2 phòng,,,,,,
"56, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh","5,3 tỷ",Icon 56,79 m²,Đã bàn giao,"67,09 triệu/m²",2 phòng,2 phòng,22,,,Đông Nam,,
"Đường Số 154, Phường Tân Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,3 tỷ",,56.44 m²,Chưa bàn giao,"23,03 triệu/m²",2 phòng,1 phòng,,,,Tây,Đông,
"Chung Cư Nhiêu Tứ, Đường Hoa Sứ, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh","3,2 tỷ",,68 m²,Đã bàn giao,"47,06 triệu/m²",2 phòng,1 phòng,6,,,,Đông,
"Chung Cư Ngô Tất Tố 76B, Ngô Tất Tố, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh","2,55 tỷ",,74 m²,Đã bàn giao,"34,46 triệu/m²",2 phòng,1 phòng,3,,,Nam,Tây Nam,
"An Phú, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,65 tỷ",Cao ốc An Khang,99 m²,Chưa bàn giao,"36,87 triệu/m²",2 phòng,2 phòng,9,,,,Đông Nam,
"65 đường Linh Đông, phường Linh Đông, Quận Thủ Đức, Tp.HCM, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,63 tỷ",Tecco tower - Chung Cư Linh Đông,80 m²,Đã bàn giao,"32,88 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,Nam,,
"Chung Cư Hồ Văn Huê, Hẻm 43D Hồ Văn Huê, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","2,5 tỷ",,52 m²,Đã bàn giao,"48,08 triệu/m²",2 phòng,1 phòng,2,,,Đông Nam,Tây Bắc,
"Chung Cư Hồ Văn Huê 43, Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","2,13 tỷ",,48.3 m²,Đã bàn giao,"44,1 triệu/m²",2 phòng,1 phòng,4,,,,Đông Bắc,
"Đường Nguyễn Cửu Phú, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","1,65 tỷ",Tecco Town Bình Tân,63 m²,Chưa bàn giao,"26,19 triệu/m²",2 phòng,2 phòng,15,,,,Nam,
"86, Tản Đà, Phường 11, Quận 5, Tp Hồ Chí Minh","4,8 tỷ",Tản Đà Court,100 m²,Đã bàn giao,48 triệu/m²,3 phòng,2 phòng,,,,,,
"482A, Hẻm 482 Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh","2,3 tỷ",,80 m²,Chưa bàn giao,"28,75 triệu/m²",2 phòng,2 phòng,3,,,,Bắc,
"N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,6 tỷ",Celadon City,63 m²,Đã bàn giao,"57,14 triệu/m²",2 phòng,1 phòng,8,,,,,
"91, Phạm Văn Hai, Phường 3, Quận Tân Bình, Tp Hồ Chí Minh","3,5 tỷ",Central Plaza - 91 Phạm Văn Hai,65 m²,Đã bàn giao,"53,85 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Đinh Bộ Lĩnh, Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh","2,32 tỷ",,52 m²,Đã bàn giao,"44,62 triệu/m²",2 phòng,1 phòng,1,,,,Đông Nam,
"6, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,895 tỷ",Urban Green,50.4 m²,Chưa bàn giao,"57,44 triệu/m²",1 phòng,1 phòng,14,,,Đông Nam,,
"Đường Nguyễn Văn Linh, xã Bình Hưng, huyện Bình Chánh, Tp.HCM, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","3,85 tỷ",Mizuki Park,78 m²,Đã bàn giao,"49,36 triệu/m²",2 phòng,2 phòng,17,,,,,
"đồng văn cống, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,1 tỷ",,65 m²,Đã bàn giao,"32,31 triệu/m²",2 phòng,,7,,,Tây Nam,Đông Bắc,
"Linh Đông, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,68 tỷ",Tecco tower - Chung Cư Linh Đông,80 m²,Chưa bàn giao,"33,5 triệu/m²",2 phòng,,,,,,,Căn góc
"53-55, Bà Huyện Thanh Quan, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh","9,8 tỷ",Saigon Pavillon,85 m²,Đã bàn giao,"115,29 triệu/m²",2 phòng,2 phòng,,,,,,
"Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh","4,5 tỷ",Đất Phương Nam,105 m²,Đã bàn giao,"42,86 triệu/m²",3 phòng,2 phòng,,,,,,
"Đường Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","7,4 tỷ",,73 m²,Chưa bàn giao,"101,37 triệu/m²",2 phòng,2 phòng,,,,Đông Bắc,Tây Nam,
"126, Hồng Bàng, Phường 12, Quận 5, Tp Hồ Chí Minh","6,5 tỷ",Hùng Vương Plaza,130 m²,Đã bàn giao,50 triệu/m²,3 phòng,2 phòng,,,,,,
"360A, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","3,9 tỷ",Chung cư Khánh Hội 2,100 m²,Đã bàn giao,39 triệu/m²,3 phòng,2 phòng,13,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,58 tỷ",,61 m²,Đã bàn giao,"42,3 triệu/m²",2 phòng,1 phòng,22,,,,Đông Nam,
"Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","2,9 tỷ",,95 m²,Đã bàn giao,"30,53 triệu/m²",3 phòng,,,,,,,
"Số 685, Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","3,3 tỷ",Oriental Plaza (Âu Cơ Tower),74 m²,Đã bàn giao,"44,59 triệu/m²",2 phòng,2 phòng,,,,,,
"16, Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","3,5 tỷ",Melody Residences,92 m²,Đã bàn giao,"38,04 triệu/m²",3 phòng,2 phòng,3,,,,Đông Bắc,
"Đường Số 8, Phường 8, Quận 11, Tp Hồ Chí Minh","2,5 tỷ",,83 m²,Đã bàn giao,"30,12 triệu/m²",3 phòng,1 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Hẻm 408 Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,999999999 tỷ",,69 m²,Chưa bàn giao,"57,97 triệu/m²",2 phòng,,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,66 tỷ",The Origami – Vinhomes Grand Park,45 m²,Đã bàn giao,"59,11 triệu/m²",1 phòng,,17,,,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","4,2 tỷ",Sunrise Riverside,85 m²,Chưa bàn giao,"49,41 triệu/m²",3 phòng,2 phòng,17,,,,Đông Bắc,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,1 tỷ",Saigon Riverside Complex Q7,53.2 m²,Đã bàn giao,"39,47 triệu/m²",1 phòng,1 phòng,18,,,,Đông,
"Dương Quảng Hàm, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh","1,55 tỷ",Chung cư Hà Kiều,46 m²,Đã bàn giao,"33,7 triệu/m²",2 phòng,,,,,,,
"Đường Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,5 tỷ",,38.67 m²,Chưa bàn giao,"64,65 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",2 tỷ,,63 m²,Đã bàn giao,"31,75 triệu/m²",2 phòng,2 phòng,16,,,,,
"Phan Văn Trị, Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh","1,6 tỷ",,58 m²,Đã bàn giao,"27,59 triệu/m²",2 phòng,1 phòng,4,,,,Tây,
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","3,5 tỷ",,104.5 m²,Đã bàn giao,"33,49 triệu/m²",3 phòng,,,,Nội thất đầy đủ,,,
"D7, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,8 tỷ",Ricca,118 m²,Đã bàn giao,"32,2 triệu/m²",3 phòng,3 phòng,17,,,,Đông Nam,
"Số 4, Số 4 Đường Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,15 tỷ",Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"40,57 triệu/m²",2 phòng,2 phòng,,,Nội thất đầy đủ,,,
"Bloc A, Đường Số 51-CL, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,7 tỷ",,60 m²,Chưa bàn giao,"28,33 triệu/m²",2 phòng,,7,,,,,
"171A, Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh","4,4 tỷ",Carillon 1,93 m²,Đã bàn giao,"47,31 triệu/m²",3 phòng,,,Đã có sổ,,,,
"An Lạc, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh","3,05 tỷ",Moonlight Park View,76 m²,Đã bàn giao,"40,13 triệu/m²",2 phòng,2 phòng,,,,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","2,3 tỷ",Akari City,56 m²,Đã bàn giao,"41,07 triệu/m²",2 phòng,1 phòng,,,,,,
"Chung Cư Miếu Nỗi 18 Tầng 54, Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh","2,9 tỷ",,52 m²,Đã bàn giao,"55,77 triệu/m²",2 phòng,1 phòng,16,,,Bắc,Nam,
"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh","2,05 tỷ",,73 m²,Đã bàn giao,"28,08 triệu/m²",2 phòng,2 phòng,17,Đã có sổ,,,,
"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh","2,67 tỷ",Diamond Riverside (City Gate Towers 2),73 m²,Đã bàn giao,"36,58 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,,,Đông Nam,
"454, Đường Võ Chí Công, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,75 tỷ",,67 m²,Đã bàn giao,"41,04 triệu/m²",2 phòng,2 phòng,12,,,,Tây Bắc,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","5,5 tỷ",Vinhomes Central Park,81 m²,Đã bàn giao,"67,9 triệu/m²",2 phòng,1 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Đường Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","3,203 tỷ",,67 m²,Đã bàn giao,"47,81 triệu/m²",2 phòng,2 phòng,19,,,,,
"Chung Cư Ngô Tất Tố 76B, Ngô Tất Tố, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh","2,55 tỷ",,74 m²,Đã bàn giao,"34,46 triệu/m²",2 phòng,1 phòng,3,,,Nam,Tây Nam,
"Đường Nguyên Hồng, Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh","3,9 tỷ",,85 m²,Đã bàn giao,"45,88 triệu/m²",2 phòng,2 phòng,4,,,,Đông,
"Số 20, Cộng Hòa, Phường 12, Quận Tân Bình, Tp Hồ Chí Minh","2,5 tỷ",Cộng Hòa Garden,48 m²,Đã bàn giao,"52,08 triệu/m²",1 phòng,,,,,,,Căn góc
"Chung Cư Phạm Viết Chánh 79, Phạm Viết Chánh, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh","2,95 tỷ",,62.5 m²,Đã bàn giao,"47,2 triệu/m²",2 phòng,1 phòng,,,,Tây,Đông,
"Số 207, Số 207 Số 207 Nguyễn Xí, phường 26, quận Bình Thạnh, Tp.HCM, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","5,2 tỷ",Richmond City,86 m²,Đã bàn giao,"60,47 triệu/m²",3 phòng,2 phòng,20,,,,Đông Nam,
"Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","3,79 tỷ",Khu căn hộ Chánh Hưng Giai Việt,115 m²,Đã bàn giao,"32,96 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,Đông Nam,
"601, Tô Ngọc Vân, Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,838 tỷ",,52 m²,Đã bàn giao,"35,35 triệu/m²",2 phòng,2 phòng,14,,,Tây Bắc,Đông Nam,
"Xa Lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,69 tỷ",Saigon Gateway,69 m²,Đã bàn giao,"24,49 triệu/m²",2 phòng,2 phòng,,,,,,
"Cầu Vượt Linh Xuân, Phường Linh Xuân (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,6 tỷ",,54 m²,Chưa bàn giao,"29,63 triệu/m²",2 phòng,,,,,,,
"Đường Trần Quang Khải, Phường Tân Định, Quận 1, Tp Hồ Chí Minh","6,8 tỷ",,113 m²,Đã bàn giao,"60,18 triệu/m²",2 phòng,,,,,,,
"Số 29, Hòa Hảo, Phường 2, Quận 10, Tp Hồ Chí Minh","2,8 tỷ",Cao Ốc B Ngô Gia Tự,60 m²,Đã bàn giao,"46,67 triệu/m²",2 phòng,1 phòng,4,,,,Đông Nam,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,8 tỷ",Vinhomes Grand Park,47 m²,Đã bàn giao,"38,3 triệu/m²",1 phòng,1 phòng,,,,Đông,Tây,
"15, Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",28 tỷ,,219.46 m²,Đã bàn giao,"127,59 triệu/m²",2 phòng,,,Đang chờ sổ,,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","4,5 tỷ","Celadon City_Block A, B, C",95 m²,Đã bàn giao,"47,37 triệu/m²",2 phòng,,,,,,,
"20, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,3 tỷ",Opal Garden,72 m²,Đã bàn giao,"18,06 triệu/m²",2 phòng,2 phòng,10,,,,,
"144, Đường Nam Hòa, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,3 tỷ",,50 m²,Đã bàn giao,26 triệu/m²,1 phòng,1 phòng,7,,,Đông Nam,,
"Tam Bình, Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,3 tỷ",Saigon Avenue (Primerland),77 m²,Đã bàn giao,"42,86 triệu/m²",3 phòng,2 phòng,18,,,Đông,Tây,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,7 tỷ",The Origami – Vinhomes Grand Park,69 m²,Đã bàn giao,"53,62 triệu/m²",2 phòng,2 phòng,23,,,,Đông,
"Long Thạnh Mỹ, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,1 tỷ",Masteri Centre Point,76 m²,Chưa bàn giao,"53,95 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","3,95 tỷ",,75 m²,Đã bàn giao,"52,67 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Phạm Thế Hiển, Phường 4, Quận 8, Tp Hồ Chí Minh","1,8 tỷ",,42 m²,Đã bàn giao,"42,86 triệu/m²",1 phòng,1 phòng,1,,,,,
"Hẻm 50 Đường Quang Trung, Phường 10, Quận 10, Tp Hồ Chí Minh","6,38 tỷ",,38 m²,Đã bàn giao,"167,89 triệu/m²",4 phòng,,4,Đã có sổ,Nội thất đầy đủ,,,
"Số 132, Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh","2,7 tỷ",Masteri Millennium,34 m²,Chưa bàn giao,"79,41 triệu/m²",1 phòng,1 phòng,,Giấy tờ khác,,,,
"Tôn Thất Thuyết, Phường 1, Quận 4, Tp Hồ Chí Minh","2,6 tỷ",Chung cư Tôn Thất Thuyết,63 m²,Đã bàn giao,"41,27 triệu/m²",2 phòng,1 phòng,7,,,,Bắc,
"247-249, Trần Hưng Đạo, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh","1,7 tỷ",,30 m²,Đã bàn giao,"56,67 triệu/m²",1 phòng,1 phòng,5,,,Đông Nam,Đông Nam,
"Đường Tân Túc, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh","2,5 tỷ",,59 m²,Chưa bàn giao,"42,37 triệu/m²",2 phòng,,,,,,,
"Tân Túc, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh","4,1 tỷ",West Gate Park,113 m²,Đã bàn giao,"36,28 triệu/m²",3 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
"Lô 13E, 7, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","2,296 tỷ",Terra Rosa,92 m²,Đã bàn giao,"24,96 triệu/m²",2 phòng,2 phòng,16,,,,Tây Nam,
"Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","3,25 tỷ",Âu Cơ Tower Quận Tân Phú,79.5 m²,Đã bàn giao,"40,88 triệu/m²",3 phòng,2 phòng,8,,,,Tây Bắc,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3 tỷ,Vinhomes Grand Park,67 m²,Đã bàn giao,"44,78 triệu/m²",2 phòng,2 phòng,10,,,,,
"17, Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh","2,25 tỷ",Chung cư An Lộc Gò Vấp,65.9 m²,Đã bàn giao,"34,14 triệu/m²",2 phòng,1 phòng,1,,,Đông Bắc,,
"102, Hẻm 102 Đặng Văn Bi, Phường Bình Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,1 tỷ",Moonlight Residences,63 m²,Chưa bàn giao,"49,21 triệu/m²",2 phòng,2 phòng,11,,,,,
"Đường Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,5 tỷ",,72 m²,Chưa bàn giao,"62,5 triệu/m²",1 phòng,,,,,Bắc,Nam,
"151 Ben Van Don, Phường 6, Quận 4, Tp Hồ Chí Minh","5,5 tỷ",,74 m²,Đã bàn giao,"74,32 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nội thất đầy đủ,,,
"Đường Liên Phường, Phường Phú Hữu, Quận 9, TP Hồ Chí Minh, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,25 tỷ",Thủ Thiêm Garden,64 m²,Đã bàn giao,"35,16 triệu/m²",2 phòng,2 phòng,7,,,Đông Nam,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,7 tỷ",Vinhomes Grand Park,81 m²,Đã bàn giao,"33,33 triệu/m²",3 phòng,2 phòng,,,,Tây,Nam,
"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Tp Hồ Chí Minh","2,1 tỷ",,46 m²,Đã bàn giao,"45,65 triệu/m²",2 phòng,2 phòng,,,Nhà trống,,,
"151-155, Đường Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh","2,7 tỷ",,32 m²,Đã bàn giao,"84,38 triệu/m²",1 phòng,1 phòng,6,,,Đông Bắc,,
"Đường số 20, phường Hiệp Bình Chánh, quận Thủ Đức, TP Hồ Chí Minh, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,25 tỷ",Opal Garden,84 m²,Đã bàn giao,"50,6 triệu/m²",3 phòng,2 phòng,,,,Nam,Bắc,
"15, Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh","2,25 tỷ",City Gate Towers,73 m²,Đã bàn giao,"30,82 triệu/m²",2 phòng,2 phòng,7,,,,Đông Bắc,
"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM., Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,55 tỷ",The Origami – Vinhomes Grand Park,30 m²,Đã bàn giao,"51,67 triệu/m²",1 phòng,1 phòng,20,,,,,
"Ba Tháng Hai, Phường 12, Quận 10, Tp Hồ Chí Minh","1,98 tỷ",,76 m²,Đã bàn giao,"26,05 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Gò Dầu 2 Lô B, Hẻm 54 Nối Tân Sơn Nhì Trương Vĩnh Ký, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","2,45 tỷ",,74 m²,Chưa bàn giao,"33,11 triệu/m²",3 phòng,2 phòng,,,,,Tây Bắc,
"Đường DC6, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",11 tỷ,,215 m²,Chưa bàn giao,"51,16 triệu/m²",6 phòng,4 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đồng Văn Cống, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,85 tỷ",Citi Home,65 m²,Đã bàn giao,"28,46 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Đường Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,52 tỷ",Centana Thủ Thiêm,72 m²,Đã bàn giao,"21,11 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Lô b4, Đường Số 12C, Phường 3, Quận 4, Tp Hồ Chí Minh","1,78 tỷ",,44 m²,Đã bàn giao,"40,45 triệu/m²",1 phòng,1 phòng,3,,,,Nam,
"Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh","1,44 tỷ",,65 m²,Đã bàn giao,"22,15 triệu/m²",2 phòng,,,Đã có sổ,Nội thất đầy đủ,,,
"Lô 5, Bình Hưng Hòa B, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh","1,45 tỷ",Green Town Bình Tân,49 m²,Đã bàn giao,"29,59 triệu/m²",1 phòng,1 phòng,10,,,,Tây,
"võ văn kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","3,05 tỷ",,75.13 m²,Đã bàn giao,"40,6 triệu/m²",2 phòng,2 phòng,8,,,,Tây,
"83/15, Cô Giang, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh","2,15 tỷ",,15 m²,Đã bàn giao,"143,33 triệu/m²",2 phòng,1 phòng,2,,,,Đông Nam,
