DiaChi,GiaBan,DuAn,DienTich,TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem
"căn hộ B4.15 (lầu 5) lô B cc Lý Văn Phức, Đường Lý Văn Phức, Phường Tân Định, Quận 1, Tp Hồ Chí Minh","1,95 tỷ",,28 m²,Đã bàn giao,"69,64 triệu/m²",2 phòng,1 phòng,5,,,,,
"Đường 35 CL, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,65 tỷ",,63 m²,Đã bàn giao,"26,19 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Đường Thị Giang, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","1,85 tỷ",,68.5 m²,Đã bàn giao,"27,01 triệu/m²",2 phòng,2 phòng,10,,,Đông Nam,,
"195, 195 Đường Cao Lỗ, Phường 4, Quận 8, Hồ Chí Minh, Phường 4, Quận 8, Tp Hồ Chí Minh","2,08 tỷ",Topaz City,73 m²,Đã bàn giao,"28,49 triệu/m²",2 phòng,2 phòng,14,,,,,Căn góc
"KP9, Đường Số 54A, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","1,9 tỷ",,71.2 m²,Đã bàn giao,"26,69 triệu/m²",2 phòng,2 phòng,4,,,,Nam,
"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","2,6 tỷ",The Pegasuite,60 m²,Đã bàn giao,"43,33 triệu/m²",2 phòng,,,,,,,
"370, Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,25 tỷ",LuxGarden,69 m²,Đã bàn giao,"32,61 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"Số 628, Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","5,2 tỷ",The Vista An Phú,101 m²,Đã bàn giao,"51,49 triệu/m²",2 phòng,2 phòng,,,,,,
"49, 49 Đường Lê Quang Kim, Phường 8, Quận 8, Tp Hồ Chí Minh","2,45 tỷ",Diamond Lotus Riverside,49 m²,Đã bàn giao,50 triệu/m²,1 phòng,1 phòng,,Đang chờ sổ,,,,
"47, Tân Thới Hòa, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh","3,03 tỷ",Carillon 7,77 m²,Đã bàn giao,"39,35 triệu/m²",2 phòng,2 phòng,,,,,,
"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",550 triệu,PiCity High Park,58 m²,Chưa bàn giao,"9,48 triệu/m²",2 phòng,1 phòng,,Đang chờ sổ,,,,
"Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",959 triệu,,68 m²,Đã bàn giao,"14,1 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"196, 196 Số 195 Cao Lỗ, phường 4, quận 8, Tp.HCM, Phường 4, Quận 8, Tp Hồ Chí Minh","2,88 tỷ",Topaz Elite,85 m²,Đã bàn giao,"33,88 triệu/m²",3 phòng,2 phòng,16,,,,,
"135/533, Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh","1,75 tỷ",Dream Home Residence,65 m²,Đã bàn giao,"26,92 triệu/m²",2 phòng,,,,,,,
"86, Tản Đà, Phường 11, Quận 5, Tp Hồ Chí Minh","1,56 tỷ",Tản Đà Court,84 m²,Đã bàn giao,"18,57 triệu/m²",2 phòng,,,,,,,
"Lê Đại Hành, Phường 15, Quận 11, Tp Hồ Chí Minh","2,05 tỷ",The EverRich I,98 m²,Đã bàn giao,"20,92 triệu/m²",2 phòng,,,,,,,
"20, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,38 tỷ",Opal Garden,7 m²,Đã bàn giao,"197,14 triệu/m²",2 phòng,2 phòng,8,,,Đông Nam,,
"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,2 tỷ",Flora Novia,80 m²,Đã bàn giao,40 triệu/m²,3 phòng,2 phòng,,,,,,Căn góc
"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","1,56 tỷ",Richmond City,72 m²,Đã bàn giao,"21,67 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",3 tỷ,Akari City,62 m²,Chưa bàn giao,"48,39 triệu/m²",2 phòng,1 phòng,,,,,,
"Võ Chí Công, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,36 tỷ",Safira Khang Điền (Sapphire Khang Điền),70 m²,Đã bàn giao,"19,43 triệu/m²",2 phòng,2 phòng,13,Đã có sổ,,,,
"Số 01, 104A, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","7,4 tỷ",Diamond Island (Đảo Kim Cương),89 m²,Đã bàn giao,"83,15 triệu/m²",2 phòng,2 phòng,,Giấy tờ khác,Nội thất cao cấp,,,
"341, 341 Đường Cao Đạt, Phường 1, Quận 5, Tp Hồ Chí Minh","2,7 tỷ",Chung cư Phúc Thịnh,64 m²,Chưa bàn giao,"42,19 triệu/m²",2 phòng,1 phòng,,,,Tây,Đông,
"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,6 tỷ",Lavita Charm,68 m²,Đã bàn giao,"38,24 triệu/m²",2 phòng,,,,,,,
"Đường Trương Đình Hội, Phường 16, Quận 8, Tp Hồ Chí Minh","1,6 tỷ",,73 m²,Đã bàn giao,"21,92 triệu/m²",2 phòng,2 phòng,15,,,,,
"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","1,48 tỷ",Sunrise City,2 m²,Đã bàn giao,740 triệu/m²,2 phòng,2 phòng,16,Đã có sổ,,,,
"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","1,95 tỷ",Dream Home Riverside,75 m²,Chưa bàn giao,26 triệu/m²,3 phòng,2 phòng,,,,,,
"Cát Lái, Phường Cát Lái (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,56 tỷ",Citi Soho,60 m²,Đã bàn giao,26 triệu/m²,2 phòng,2 phòng,,,,,,Căn góc
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,9 tỷ",Vinhomes Grand Park,81.5 m²,Đã bàn giao,"35,58 triệu/m²",3 phòng,2 phòng,,,,,,
"686, Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","1,62 tỷ",Green Field,72 m²,Đã bàn giao,"22,5 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,2 tỷ",Lumiere Boulevard,72 m²,Chưa bàn giao,"58,33 triệu/m²",2 phòng,2 phòng,,,,,,
"195, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,02 tỷ",Topaz City,70 m²,Đã bàn giao,"28,86 triệu/m²",2 phòng,2 phòng,,,,,,
"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,6 tỷ",MT Eastmark City,63 m²,Chưa bàn giao,"41,27 triệu/m²",1 phòng,,,,,,,
"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","1,55 tỷ",Dream Home Riverside,62 m²,Chưa bàn giao,25 triệu/m²,2 phòng,2 phòng,,,,,,
"Bát Nàn, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","6,05 tỷ",One Verandah Mapletree,80 m²,Đã bàn giao,"75,63 triệu/m²",2 phòng,2 phòng,,Giấy tờ khác,Nội thất cao cấp,,,
"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",3 tỷ,Mizuki Park,78 m²,Chưa bàn giao,"38,46 triệu/m²",2 phòng,2 phòng,,,,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","3,09 tỷ",Akari City,75 m²,Chưa bàn giao,"41,2 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,,,Đông,
"Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","2,27 tỷ",Skyway Residence,104 m²,Đã bàn giao,"21,83 triệu/m²",3 phòng,2 phòng,,,,,,
"Nguyễn Thị Nhỏ, Phường 15, Quận 11, Tp Hồ Chí Minh","2,4 tỷ",Chung cư Phú Thọ,65 m²,Đã bàn giao,"36,92 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"10A, 10A Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",2 tỷ,Toky Tower,61 m²,Chưa bàn giao,"32,79 triệu/m²",2 phòng,2 phòng,,,,,,
"307, Nguyễn Duy Trinh, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,74 tỷ",Homyland 2,77 m²,Đã bàn giao,"22,6 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"Số 9A, đường Thạnh Xuân 13, phường Thạnh Xuân, Quận 12, TP.HCM, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","2,85 tỷ",PiCity High Park,79 m²,Đã bàn giao,"36,08 triệu/m²",3 phòng,2 phòng,6,,,,Bắc,
"15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,38 tỷ",,53 m²,Đã bàn giao,"26,04 triệu/m²",1 phòng,1 phòng,19,,,,,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","2,2 tỷ",Vinhomes Central Park,83 m²,Đã bàn giao,"26,51 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,8 tỷ",Lavita Charm,68 m²,Đã bàn giao,"41,18 triệu/m²",2 phòng,2 phòng,,,,,,
"Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh","1,7 tỷ",,68 m²,Chưa bàn giao,25 triệu/m²,2 phòng,,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,75 tỷ",Vinhomes Grand Park,47 m²,Đã bàn giao,"37,23 triệu/m²",1 phòng,1 phòng,,,,Tây Bắc,Đông Nam,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","4,58 tỷ",Eco Green Sài Gòn,87 m²,Đã bàn giao,"52,64 triệu/m²",3 phòng,2 phòng,,,,,,
"Đường 3 Tháng 2, Phường 12, Quận 10, Tp Hồ Chí Minh","3,2 tỷ",,80 m²,Chưa bàn giao,40 triệu/m²,2 phòng,2 phòng,10,Đã có sổ,,,,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",4 tỷ,Eco Green Sài Gòn,70 m²,Đã bàn giao,"57,14 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Nguyễn Văn Thương, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","1,62 tỷ",,68 m²,Đã bàn giao,"23,82 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"36, Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",2 tỷ,Lotus Garden,52 m²,Đã bàn giao,"38,46 triệu/m²",1 phòng,1 phòng,,Đã có sổ,,,,
"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","2,41 tỷ",The Gold View,117 m²,Đã bàn giao,"20,6 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","2,905 tỷ",The Manor - TP.Hồ Chí Minh,120 m²,Đã bàn giao,"24,21 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","1,65 tỷ",Skyway Residence,75 m²,Đã bàn giao,22 triệu/m²,2 phòng,2 phòng,,,,,,Căn góc
"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","1,765 tỷ",The Gold View,91 m²,Đã bàn giao,"19,4 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"33, Trương Công Định, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","2,059 tỷ",The Harmona,75 m²,Đã bàn giao,"27,45 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,669 tỷ",Lavita Charm,67 m²,Đã bàn giao,"24,91 triệu/m²",2 phòng,2 phòng,,,Nhà trống,,,
"Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","5,5 tỷ",The Sun Avenue,105 m²,Đã bàn giao,"52,38 triệu/m²",3 phòng,2 phòng,,,,,,
"Khu phố 3, An Phú, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,852 tỷ",Estella Heights,89 m²,Đã bàn giao,"20,81 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"số 2, Đường Nguyễn Thanh Sơn, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,85 tỷ",,57 m²,Chưa bàn giao,"67,54 triệu/m²",1 phòng,1 phòng,33,,,Tây Bắc,,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","1,52 tỷ",Vinhomes Central Park,82 m²,Đã bàn giao,"18,54 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Số 8, Gò Dưa, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,85 tỷ",Sunview Town,58 m²,Đã bàn giao,"31,9 triệu/m²",2 phòng,2 phòng,3,,,,,
"Trương Quốc Dung, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","2,15 tỷ",Newton Residence,70 m²,Đã bàn giao,"30,71 triệu/m²",2 phòng,,,Đã có sổ,Nội thất đầy đủ,,,
"Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","2,45 tỷ",,81 m²,Chưa bàn giao,"30,25 triệu/m²",2 phòng,2 phòng,6,,,,,
"334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh","4,15 tỷ",Kingdom 101,50 m²,Đã bàn giao,83 triệu/m²,1 phòng,1 phòng,,,,,,
"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,248155972 tỷ",MT Eastmark City,74 m²,Chưa bàn giao,"43,89 triệu/m²",2 phòng,,,,,,,
"83, Đường Lý Chính Thắng, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh","5,2 tỷ",,58 m²,Đã bàn giao,"89,66 triệu/m²",2 phòng,1 phòng,14,,,Đông Bắc,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","2,4 tỷ",Akari City,56 m²,Chưa bàn giao,"42,86 triệu/m²",2 phòng,,,,,,,
"Đường Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,25999 tỷ",,97.49 m²,Chưa bàn giao,"33,44 triệu/m²",3 phòng,2 phòng,,Đang chờ sổ,Nhà trống,,,
"trần đại nghĩa, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","1,55 tỷ",,62 m²,Đã bàn giao,25 triệu/m²,2 phòng,2 phòng,,,,,,
"2a, Đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","2,9 tỷ",,102 m²,Chưa bàn giao,"28,43 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,Căn góc
"Lò Lu, Phường Trường Thạnh (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,8 tỷ",Elysian,77 m²,Chưa bàn giao,"49,35 triệu/m²",2 phòng,2 phòng,,Giấy tờ khác,Nhà trống,,,
"119, Phổ Quang, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","4,69 tỷ",Golden Mansion,86 m²,Chưa bàn giao,"54,53 triệu/m²",3 phòng,2 phòng,,,,,,
"Đường Nguyễn Cơ Thạch, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",11 tỷ,,86 m²,Chưa bàn giao,"127,91 triệu/m²",2 phòng,,,,,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","3,75 triệu",Saigon South Residences,75 m²,Đã bàn giao,50.000 đ/m²,2 phòng,2 phòng,,,,,,
"Long Trường, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,652722703 tỷ",Centana Điền Phúc Thành,63.4 m²,Chưa bàn giao,"41,84 triệu/m²",2 phòng,,15,,,Tây,,
"đường Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh","4,8 tỷ",Vinhomes Golden River BaSon,49 m²,Chưa bàn giao,"97,96 triệu/m²",1 phòng,1 phòng,,,,,,
"15B, 15B Đường Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","1,75 tỷ",Orchid Park,75 m²,Đã bàn giao,"23,33 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Lò Lu, Phường Trường Thạnh (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,999999999 tỷ",Elysian,58 m²,Chưa bàn giao,"34,48 triệu/m²",1 phòng,1 phòng,,,,,,
"111B, 111B Đường Lý Thánh Tông, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh","1,5 tỷ",Căn hộ Quang Thái,69 m²,Chưa bàn giao,"21,74 triệu/m²",2 phòng,1 phòng,,,,Đông,,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",3 tỷ,Vinhomes Central Park,50 m²,Chưa bàn giao,60 triệu/m²,1 phòng,1 phòng,,,Nội thất cao cấp,,,
"Đường B Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",2 tỷ,,74 m²,Chưa bàn giao,"27,03 triệu/m²",2 phòng,2 phòng,6,Đã có sổ,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,9 tỷ",Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"35,85 triệu/m²",1 phòng,,,,,,,
"15B, Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","1,48 tỷ",Orchid Park,49 m²,Đã bàn giao,"30,2 triệu/m²",1 phòng,1 phòng,,Đã có sổ,,,,
"số 1A, Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","1,679 tỷ",Tara Residence,77 m²,Đã bàn giao,"21,81 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"Đường Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh","2,7 tỷ",Bàu Cát 2,72.56 m²,Đã bàn giao,"37,21 triệu/m²",2 phòng,2 phòng,1,,,,Tây,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","5,3 tỷ",Celadon City,104 m²,Đã bàn giao,"50,96 triệu/m²",3 phòng,2 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,3 tỷ",Saigon Riverside Complex Q7,67 m²,Đã bàn giao,"34,33 triệu/m²",2 phòng,2 phòng,,,,,,
"20, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,45 tỷ",Opal Garden,68 m²,Đã bàn giao,"21,32 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"KĐT Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,142280029 tỷ",The Beverly Solari - Vinhomes Grand Park,59 m²,Chưa bàn giao,"53,26 triệu/m²",2 phòng,2 phòng,7,,,,Đông Nam,
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,25 tỷ",Celadon City,71 m²,Đã bàn giao,"45,77 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nội thất đầy đủ,,,
"Đường Nguyễn Văn Linh, phường An Phú Tây, huyện Bình Chánh, Tp.HCM, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh","1,2 tỷ",HQC Plaza,70 m²,Chưa bàn giao,"17,14 triệu/m²",2 phòng,2 phòng,9,,,,,
"Đường Nguyễn Văn Linh, phường An Phú Tây, huyện Bình Chánh, Tp.HCM, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",900 triệu,HQC Plaza,54 m²,Chưa bàn giao,"16,67 triệu/m²",2 phòng,,,,,Đông,,
"15B, Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","1,73 tỷ",Orchid Park,73 m²,Đã bàn giao,"23,7 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","2,9 tỷ",The Pegasuite,75 m²,Đã bàn giao,"38,67 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,Đông Bắc,,
"Số 628, Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","7,8 tỷ",The Vista An Phú,140 m²,Đã bàn giao,"55,71 triệu/m²",3 phòng,3 phòng,,Đã có sổ,Nội thất cao cấp,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,7 tỷ",Celadon City,68 m²,Chưa bàn giao,"54,41 triệu/m²",2 phòng,2 phòng,,,,,,
"Tô Ký, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","1,29 tỷ",Chung cư Đông Hải,46.4 m²,Chưa bàn giao,"27,8 triệu/m²",2 phòng,2 phòng,10,Đã có sổ,,,,
"15B, Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","1,85 tỷ",Orchid Park,72 m²,Đã bàn giao,"25,69 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"Hiệp Bình Chánh, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,42 tỷ",Opal Riverside,72 m²,Đã bàn giao,"19,72 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,58 tỷ",The Era Town (A1 Riverside),90 m²,Đã bàn giao,"17,56 triệu/m²",2 phòng,2 phòng,,,Nội thất đầy đủ,,,Căn góc
"7/28, Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh","4,85 tỷ",Rivera Park Sài Gòn,90 m²,Đã bàn giao,"53,89 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"Đường Nguyễn Ngọc Phương, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh","5,2 tỷ",,95 m²,Đã bàn giao,"54,74 triệu/m²",3 phòng,,,,,,,
"Đường Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,334009 tỷ",,73 m²,Chưa bàn giao,"31,97 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nhà trống,,,
"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,6 tỷ",Lumiere Boulevard,78 m²,Chưa bàn giao,"58,97 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,6 tỷ",Lumiere Boulevard,75 m²,Chưa bàn giao,"61,33 triệu/m²",2 phòng,2 phòng,,,,,,
"1408, Đường Lưu Đình Lễ, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,95 tỷ",,94 m²,Đã bàn giao,"42,02 triệu/m²",3 phòng,2 phòng,15,,,,,
"Số 685, Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","2,7 tỷ",Oriental Plaza (Âu Cơ Tower),85 m²,Đã bàn giao,"31,76 triệu/m²",2 phòng,2 phòng,,,,,,
"Sunriver RiverSide, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","3,5 tỷ",,71 m²,Chưa bàn giao,"49,3 triệu/m²",2 phòng,2 phòng,18,,,,Nam,
"7/28, Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh","3,88 tỷ",Rivera Park Sài Gòn,74 m²,Đã bàn giao,"52,43 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","3,23 tỷ",Mizuki Park,78 m²,Đã bàn giao,"41,41 triệu/m²",2 phòng,2 phòng,,,,Đông Bắc,Tây Nam,
"Đường Số 1, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh","1,65 tỷ",,52.7 m²,Đã bàn giao,"31,31 triệu/m²",2 phòng,1 phòng,14,,,Đông Bắc,,
"Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh","2,58 tỷ",,65 m²,Chưa bàn giao,"39,69 triệu/m²",2 phòng,2 phòng,22,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,346 tỷ",Saigon Riverside Complex Q7,67 m²,Đã bàn giao,"35,01 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,5 tỷ",Lumiere Boulevard,75 m²,Chưa bàn giao,60 triệu/m²,2 phòng,,,,,Nam,,
"Tân Phong, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","7,4 tỷ",Hưng Vượng 2,280 m²,Đã bàn giao,"26,43 triệu/m²",4 phòng,4 phòng,8,,,,Bắc,
