DiaChi,GiaBan,DuAn,DienTich,TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,85 tỷ",Vinhomes Grand Park,81 m²,Đã bàn giao,"35,19 triệu/m²",3 phòng,2 phòng,,,,,,
"Thới An, Phường Thới An, Quận 12, Tp Hồ Chí Minh","1,55 tỷ",Hà Đô Riverside,50 m²,Chưa bàn giao,31 triệu/m²,2 phòng,1 phòng,12,,,Bắc,Nam,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,8 tỷ",Vinhomes Grand Park,47 m²,Đã bàn giao,"38,3 triệu/m²",1 phòng,1 phòng,,,,,,
"48A Tân Chánh Hiệp 21, Tân Chánh Hiệp 21, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","1,35 tỷ",Hưng Ngân Garden,53 m²,Đã bàn giao,"25,47 triệu/m²",2 phòng,2 phòng,9,,,,Tây,
"Đường Võ Chí Công, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",450 triệu,,54 m²,Chưa bàn giao,"8,33 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Khu đô thị Cityland Park Hills - Số 18, Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",3 tỷ,Căn hộ Cityland Parkhill Gò Vấp,50 m²,Đã bàn giao,60 triệu/m²,1 phòng,1 phòng,10,Đã có sổ,,,,
"89, Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","3,25 tỷ",Sky 89 An Gia,72 m²,Đã bàn giao,"45,14 triệu/m²",2 phòng,2 phòng,,,,,,
"Phú Thuận, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","2,65 tỷ",Sunshine City Sài Gòn,70 m²,Chưa bàn giao,"37,86 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 102, Bình Thọ, Phường Bình Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",11 triệu,Moonlight Residences,71 m²,Đã bàn giao,154.930 đ/m²,2 phòng,2 phòng,4,,,,,
"Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","1,445 tỷ",Central Premium,26 m²,Đã bàn giao,"55,58 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,,Tây Nam,,
"Đường Phú Thuận, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","2,55 tỷ",Sunshine City Sài Gòn,70 m²,Đã bàn giao,"36,43 triệu/m²",2 phòng,2 phòng,,,,,,
"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",Centum Wealth Complex,54 m²,Đã bàn giao,"40,74 triệu/m²",2 phòng,1 phòng,,,,,,
"Số 99, Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","5,6 tỷ",Cosmo City,128 m²,Đã bàn giao,"43,75 triệu/m²",3 phòng,2 phòng,8,,,Đông Nam,,
"Lò Lu, Phường Trường Thạnh (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,9 tỷ",Elysian,36 m²,Chưa bàn giao,"52,78 triệu/m²",1 phòng,1 phòng,,,,,,
"89, Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","3,25 tỷ",Sky 89 An Gia,69 m²,Đã bàn giao,"47,1 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Thị Nhỏ, Phường 15, Quận 11, Tp Hồ Chí Minh","2,46 tỷ",Chung cư Phú Thọ,65 m²,Đã bàn giao,"37,85 triệu/m²",2 phòng,2 phòng,8,,,,,
"Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","1,1 tỷ",Anh Tuấn Apartment,64 m²,Đã bàn giao,"17,19 triệu/m²",2 phòng,2 phòng,15,,,,,
"39, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh","4,7 tỷ",The Tresor,74 m²,Đã bàn giao,"63,51 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 1, Tôn Thất Thuyết, Phường 18, Quận 4, Tp Hồ Chí Minh",480 triệu,Căn hộ DE LA SOL (Delasol),66 m²,Chưa bàn giao,"7,27 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","88,89 triệu",Celesta Rise,558 m²,Chưa bàn giao,159.299 đ/m²,2 phòng,2 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,1 tỷ",Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"39,62 triệu/m²",1 phòng,,,,,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",5 tỷ,Celesta Heights,68 m²,Chưa bàn giao,"73,53 triệu/m²",2 phòng,2 phòng,,,Nhà trống,,,
"Số 9A, đường Thạnh Xuân 13, phường Thạnh Xuân, Quận 12, TP.HCM, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","2,23 tỷ",PiCity High Park,58 m²,Chưa bàn giao,"38,45 triệu/m²",2 phòng,1 phòng,7,,,,Tây Nam,
"Chung Cư Miếu Nỗi 18 Tầng, Đường Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh","2,9 tỷ",,54 m²,Đã bàn giao,"53,7 triệu/m²",2 phòng,1 phòng,16,,,Bắc,Nam,
"Số 584, Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","5,68 tỷ",The View Riviera Point,88 m²,Chưa bàn giao,"64,55 triệu/m²",2 phòng,2 phòng,,,,,,
"số 2, Hẻm 2 Lê Đức Thọ, Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh","1,75 tỷ",,60 m²,Đã bàn giao,"29,17 triệu/m²",2 phòng,,,,,,,
"Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","5,68 tỷ",The Infiniti Riviera Point,88 m²,Chưa bàn giao,"64,55 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,88 tỷ",Lumiere Boulevard,78 m²,Chưa bàn giao,"62,56 triệu/m²",2 phòng,2 phòng,,,Nhà trống,,,
"39, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh","7,5 tỷ",The Tresor,110 m²,Đã bàn giao,"68,18 triệu/m²",3 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
"89, Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","3,8 tỷ",Sky 89 An Gia,89 m²,Đã bàn giao,"42,7 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"Lò Lu, Phường Trường Thạnh (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,4 tỷ",Elysian,43 m²,Chưa bàn giao,"55,81 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,,,Nam,
"Tôn Dật Tiên, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","2,13 tỷ",Green Valley,1 m²,Đã bàn giao,"2,13 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"27, Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","2,7 tỷ",Carillon 2,65 m²,Đã bàn giao,"41,54 triệu/m²",2 phòng,2 phòng,,,,Đông Nam,Tây Bắc,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","4,8 tỷ",Eco Green Sài Gòn,78 m²,Đã bàn giao,"61,54 triệu/m²",3 phòng,2 phòng,,,,,,
"Chung Cư Cửu Long 351/31, Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh","2,55 tỷ",,80 m²,Đã bàn giao,"31,88 triệu/m²",2 phòng,2 phòng,,,,Tây,Đông,
"Đại Lộ Đông Tây, Phường 16, Quận 8, Tp Hồ Chí Minh","1,85 tỷ",Carina Plaza,86 m²,Đã bàn giao,"21,51 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"239 – 241 – 278, Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","2,45 tỷ",Căn hộ RichStar,65 m²,Đã bàn giao,"37,69 triệu/m²",2 phòng,2 phòng,,,,,,
"Mai Chí Thọ, Phường Thủ Thiêm (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","15,44 tỷ",Empire City Thủ Thiêm,95.1 m²,Đã bàn giao,"162,36 triệu/m²",2 phòng,,,Đang chờ sổ,Nội thất đầy đủ,,,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",4 tỷ,Eco Green Sài Gòn,70 m²,Đã bàn giao,"57,14 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường 2, Phường 15, Quận Gò Vấp, Thành phố Hồ Chí Minh, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",2 tỷ,Phú Gia Hưng Apartment,81 m²,Chưa bàn giao,"24,69 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","1,37 tỷ",EHome 3,50 m²,Chưa bàn giao,"27,4 triệu/m²",1 phòng,1 phòng,,Đã có sổ,,,,
"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,85 tỷ",Ehome 2,65 m²,Đã bàn giao,"28,46 triệu/m²",2 phòng,2 phòng,,,,Tây Nam,Đông Bắc,
"Hẻm 688 Lê Đức Thọ, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh","2,1 tỷ",Osimi Tower,53 m²,Chưa bàn giao,"39,62 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,3 tỷ",Saigon Riverside Complex Q7,73 m²,Đã bàn giao,"31,51 triệu/m²",2 phòng,2 phòng,,,,,,
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","1,7 tỷ",PiCity High Park,49 m²,Chưa bàn giao,"34,69 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,17 tỷ",Celadon City,71 m²,Đã bàn giao,"44,65 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Phúc Nguyên, Phường 10, Quận 3, Tp Hồ Chí Minh","3,5 tỷ",Cao ốc Nguyễn Phúc Nguyên,82 m²,Đã bàn giao,"42,68 triệu/m²",2 phòng,2 phòng,11,,,,,
"Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","2,25 tỷ",Skyway Residence,104 m²,Đã bàn giao,"21,63 triệu/m²",3 phòng,2 phòng,,Đã có sổ,,,,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","3,45 tỷ",Eco Green Sài Gòn,67 m²,Đã bàn giao,"51,49 triệu/m²",2 phòng,2 phòng,,,,,,
"163a, Trường Chinh, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","1,995 tỷ",,63.4 m²,Đã bàn giao,"31,47 triệu/m²",2 phòng,2 phòng,10,,,Đông Nam,Tây Bắc,
"1452, Đường Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,513993113 tỷ",,56.74 m²,Đã bàn giao,"44,31 triệu/m²",2 phòng,1 phòng,,,,,,
"Xa Lộ Hà Nội, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",5 tỷ,Masteri Thảo Điền,73 m²,Đã bàn giao,"68,49 triệu/m²",2 phòng,2 phòng,,,,,,
"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","2,24 tỷ",PiCity High Park,60 m²,Chưa bàn giao,"37,33 triệu/m²",2 phòng,1 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,6 tỷ",Saigon Riverside Complex Q7,69 m²,Đã bàn giao,"37,68 triệu/m²",2 phòng,2 phòng,25,,,Bắc,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","4,2 tỷ",Akari City,95 m²,Chưa bàn giao,"44,21 triệu/m²",3 phòng,2 phòng,,,,,,
"654/6, Lạc Long Quân, Phường 9, Quận Tân Bình, Tp Hồ Chí Minh","1,8 tỷ",The Era Lạc Long Quân (The Useful),70 m²,Đã bàn giao,"25,71 triệu/m²",2 phòng,,,,,,,
"Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","1,45 tỷ",EHome 3,50 m²,Đã bàn giao,29 triệu/m²,1 phòng,1 phòng,10,,,,,
"Mai Chí Thọ, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","7,5 tỷ",New City Thủ Thiêm,112 m²,Đã bàn giao,"66,96 triệu/m²",3 phòng,2 phòng,,,,,,
"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh","2,56 tỷ",Diamond Riverside (City Gate Towers 2),73 m²,Đã bàn giao,"35,07 triệu/m²",2 phòng,2 phòng,19,,,,Bắc,
"Phan Huy Ích, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh","1,52 tỷ",,77 m²,Chưa bàn giao,"19,74 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,,,,Căn góc
"Đường Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","5,1 tỷ",,80 m²,Chưa bàn giao,"63,75 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,2 tỷ",,73 m²,Chưa bàn giao,"57,53 triệu/m²",2 phòng,2 phòng,,,,Đông,Tây,
"Đường Linh Trung, Phường Linh Trung (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,45 tỷ",,55 m²,Đã bàn giao,"26,36 triệu/m²",2 phòng,2 phòng,12,,,,Nam,
"Tân Túc, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh","7,9 tỷ",West Gate Park,150 m²,Đã bàn giao,"52,67 triệu/m²",4 phòng,3 phòng,,,,,,
"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,3 tỷ",Centum Wealth Complex,68 m²,Đã bàn giao,"33,82 triệu/m²",2 phòng,2 phòng,,,,,,
"523A, Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,48 tỷ",The Art,66 m²,Đã bàn giao,"22,42 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","3,5 tỷ",Richmond City,73 m²,Đã bàn giao,"47,95 triệu/m²",2 phòng,2 phòng,,,,,,
"KP9, Đường Số 54A, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","1,9 tỷ",,71.2 m²,Đã bàn giao,"26,69 triệu/m²",2 phòng,2 phòng,4,,,,Nam,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,65 tỷ",Hoàng Anh Gold House (Hoàng Anh An Tiến),119 m²,Đã bàn giao,"22,27 triệu/m²",3 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
"Tân Túc, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",23 tỷ,West Gate Park,398 m²,Đã bàn giao,"57,79 triệu/m²",4 phòng,3 phòng,,,,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","4,95 tỷ",Sunrise Riverside,95 m²,Đã bàn giao,"52,11 triệu/m²",3 phòng,,23,,,,Tây,
"Đường Số 11, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,3 tỷ",,73 m²,Chưa bàn giao,"17,81 triệu/m²",2 phòng,2 phòng,10,,,,Tây,
"22/14, Trường Chinh, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","2,15 tỷ",Căn hộ 8X Plus Trường Chinh,61.4 m²,Đã bàn giao,"35,02 triệu/m²",2 phòng,2 phòng,6,,,,Tây,
"291/2, Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","2,99 tỷ",Carillon 5,72 m²,Đã bàn giao,"41,53 triệu/m²",2 phòng,2 phòng,,,,Tây Nam,Đông Bắc,
"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4 tỷ,Lumiere Boulevard,67 m²,Chưa bàn giao,"59,7 triệu/m²",2 phòng,2 phòng,,,,,,
"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,85 tỷ",Belleza Apartment,127 m²,Đã bàn giao,"14,57 triệu/m²",3 phòng,2 phòng,,,,,,
"119, 119 119 Phổ Quang, Phường 9, Phú Nhuận, Hồ Chí Minh, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","1,65 tỷ",Golden Mansion,69 m²,Đã bàn giao,"23,91 triệu/m²",2 phòng,2 phòng,,,,,,
"Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh","2,85 tỷ",Diamond Riverside (City Gate Towers 2),73 m²,Đã bàn giao,"39,04 triệu/m²",2 phòng,,,,,,,
"Đường Lữ Gia, Phường 15, Quận 11, Tp Hồ Chí Minh","4,1 tỷ",,95 m²,Đã bàn giao,"43,16 triệu/m²",3 phòng,,,,,,,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,295 tỷ",Vinhomes Grand Park,47 m²,Đã bàn giao,"27,55 triệu/m²",1 phòng,1 phòng,,,,Đông Bắc,Tây Nam,
"Đường Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,6 tỷ",,37 m²,Chưa bàn giao,"70,27 triệu/m²",1 phòng,1 phòng,,,,,,
"Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh","3,4 tỷ",Carillon 3,65 m²,Đã bàn giao,"52,31 triệu/m²",2 phòng,2 phòng,12,Đang chờ sổ,,,,
"Thanh Đa, Phường 27, Quận Bình Thạnh, Tp Hồ Chí Minh","3,4 tỷ",Thanh Đa View,75 m²,Đã bàn giao,"45,33 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,065 tỷ",Vinhomes Grand Park,69.2 m²,Đã bàn giao,"29,84 triệu/m²",2 phòng,,,Đang chờ sổ,,,,Căn góc
"368/7, Đường Phan Văn Trị, Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh","1,9 tỷ",,56.2 m²,Đã bàn giao,"33,81 triệu/m²",2 phòng,1 phòng,4,Đã có sổ,,,,
"96, Trần Đại Nghĩa, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh","1,36 tỷ",Vision Bình Tân,50 m²,Đã bàn giao,"27,2 triệu/m²",1 phòng,1 phòng,,,,,,
"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",Centum Wealth Complex,55 m²,Đã bàn giao,40 triệu/m²,2 phòng,1 phòng,,,,,,
"47, Tân Thới Hòa, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh","4,4 tỷ",Carillon 7,104 m²,Đã bàn giao,"42,31 triệu/m²",3 phòng,2 phòng,13,,,,Tây Bắc,
"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,3 tỷ",Centum Wealth Complex,54 m²,Đã bàn giao,"42,59 triệu/m²",2 phòng,1 phòng,,,,,,
"số 88, số 88 Số 88 đường N1, phường Sơn Kỳ, quận Tân Phú, Tp.HCM, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,1 tỷ",Celadon City,63 m²,Đã bàn giao,"49,21 triệu/m²",2 phòng,1 phòng,,Đang chờ sổ,Nhà trống,,,
"Đường số 1, phường Trường Thọ, quận Thủ Đức, Tp.HCM, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,638 tỷ",Lavita Charm,68 m²,Đã bàn giao,"24,09 triệu/m²",2 phòng,2 phòng,,,,,,
"33, 33 Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","2,75 tỷ",Chung cư Phúc Yên,93 m²,Đã bàn giao,"29,57 triệu/m²",2 phòng,2 phòng,8,,,,Đông Bắc,
"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,59 tỷ",Centana Thủ Thiêm,70 m²,Chưa bàn giao,37 triệu/m²,2 phòng,2 phòng,7,,,Bắc,,
"Số 510, Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh","3,35 tỷ",Moonlight Boulevard,77 m²,Đã bàn giao,"43,51 triệu/m²",2 phòng,2 phòng,16,,,Đông Nam,,
"Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","1,64 tỷ",Khu đô thị mới 13B Conic - Nam Sài Gòn,65 m²,Đã bàn giao,"25,23 triệu/m²",2 phòng,2 phòng,,,,,,
"Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","1,85 tỷ",Sài Gòn Apartment (Sài Gòn Town),1 m²,Chưa bàn giao,"1,85 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Tân Túc, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh","21,8 tỷ",West Gate Park,443 m²,Đã bàn giao,"49,21 triệu/m²",4 phòng,2 phòng,,,,,,
"291/2, Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","2,8 tỷ",Carillon 5,72 m²,Đã bàn giao,"38,89 triệu/m²",2 phòng,2 phòng,,,,,,
"163a, Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","1,995 tỷ",,64 m²,Đã bàn giao,"31,17 triệu/m²",2 phòng,2 phòng,10,,,Đông Bắc,Đông,
"Đường CC2, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,1 tỷ",,58 m²,Chưa bàn giao,"36,21 triệu/m²",2 phòng,1 phòng,,,,,,
"Đường CC2, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","5,25 tỷ",,90 m²,Chưa bàn giao,"58,33 triệu/m²",4 phòng,2 phòng,,,,,,
"Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","1,75 tỷ",Skyway Residence,80 m²,Đã bàn giao,"21,88 triệu/m²",3 phòng,2 phòng,,Đã có sổ,,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,45 tỷ",Celadon City,53 m²,Đã bàn giao,"46,23 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,Nội thất đầy đủ,,,
"cao ốc hưng lộc phát, Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,16 tỷ",,86 m²,Đã bàn giao,"25,12 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Số 1177, Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,25 tỷ",D-Vela,69 m²,Đã bàn giao,"32,61 triệu/m²",2 phòng,2 phòng,,,,Đông Nam,Tây Bắc,
"Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","3,011 tỷ",Central Premium,51.02 m²,Đã bàn giao,"59,02 triệu/m²",1 phòng,1 phòng,,,,Đông Bắc,Tây Nam,
"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",2 tỷ,Chung cư Bông Sao,68 m²,Đã bàn giao,"29,41 triệu/m²",2 phòng,2 phòng,,,Nội thất đầy đủ,,,
"B7-11, 102 Đường Đặng Văn Bi, Phường Bình Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,5 triệu",,62 m²,Đã bàn giao,56.452 đ/m²,2 phòng,2 phòng,11,,,,Đông Nam,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,68 tỷ",Vinhomes Grand Park,46.3 m²,Đã bàn giao,"36,29 triệu/m²",1 phòng,,14,,,Tây Nam,Đông Bắc,
"D6, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,85 tỷ",Fresca Riverside,60 m²,Đã bàn giao,"30,83 triệu/m²",2 phòng,,,Đã có sổ,Nội thất cao cấp,,,Căn góc
"Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","3,375 tỷ",Central Premium,60 m²,Đã bàn giao,"56,25 triệu/m²",2 phòng,,,Đang chờ sổ,Nhà trống,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,65 tỷ",Vinhomes Grand Park,47 m²,Chưa bàn giao,"35,11 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,,,,
"D6, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,85 tỷ",Fresca Riverside,60 m²,Đã bàn giao,"30,83 triệu/m²",2 phòng,,,Đã có sổ,Nội thất đầy đủ,,,
"Phường Tân Tạo, Bình Tân, Hồ Chí Minh, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",530 triệu,Lê Thành Tân Tạo,34 m²,Đã bàn giao,"15,59 triệu/m²",1 phòng,1 phòng,,Giấy tờ khác,Nhà trống,,,
