DiaChi,GiaBan,DuAn,DienTich,TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem
"Võ Chí Công, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,79 tỷ",Safira Khang Điền (Sapphire Khang Điền),93 m²,Đã bàn giao,"19,25 triệu/m²",2 phòng,2 phòng,12,Đã có sổ,,,,
"10, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,625 tỷ",,75 m²,Chưa bàn giao,"21,67 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 4, Số 4 Đường Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,268 tỷ",Saigon Riverside Complex Q7,67 m²,Đã bàn giao,"33,85 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh","1,58 tỷ",,72 m²,Đã bàn giao,"21,94 triệu/m²",2 phòng,2 phòng,2,,,Đông Nam,,
"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,3 tỷ",Flora Novia,60 m²,Đã bàn giao,"38,33 triệu/m²",2 phòng,1 phòng,,,,,,
"241/42, 241/42 241/42 Đường Nguyễn Văn Luông, Phường 11, Quận 6, TP Hồ Chí Minh, Phường 11, Quận 6, Tp Hồ Chí Minh","1,595 tỷ",Starlight Riverside,57 m²,Đã bàn giao,"27,98 triệu/m²",2 phòng,1 phòng,,Đã có sổ,Nhà trống,,,
"Đường Số 63, Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,42 tỷ",,61 m²,Đã bàn giao,"23,28 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"30, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2 tỷ,4S Riverside Linh Đông,65 m²,Đã bàn giao,"30,77 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường 44, Trương Đình Hội, Phường 16, Quận 8, Tp Hồ Chí Minh","2,1 tỷ",The Avila 2,67 m²,Đã bàn giao,"31,34 triệu/m²",2 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","1,49 tỷ",The Pegasuite,69 m²,Đã bàn giao,"21,59 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","3,6 tỷ",Akari City,75 m²,Đã bàn giao,48 triệu/m²,2 phòng,2 phòng,3,,,,,
"2, Trương Đăng Quế, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh","1,47 tỷ",Sunny Plaza,1 m²,Đã bàn giao,"1,47 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"Khu dân cư 6B Intresco, đường Phạm Hùng nối dài, xã Bình Hưng, huyện Bình Chánh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","2,125 tỷ",Terra Mia Phạm Hùng Bình Chánh,60 m²,Chưa bàn giao,"35,42 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Số 1472, Võ Văn Kiệt, Phường 3, Quận 6, Tp Hồ Chí Minh","1,75 tỷ",Viva Riverside,68 m²,Đã bàn giao,"25,74 triệu/m²",2 phòng,2 phòng,12,Đã có sổ,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,569 tỷ",Saigon Riverside Complex Q7,67 m²,Đã bàn giao,"38,34 triệu/m²",2 phòng,2 phòng,,Giấy tờ khác,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,58 tỷ",Saigon Riverside Complex Q7,1 m²,Đã bàn giao,"1,58 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"HỒNG BÀNG, Phường 6, Quận 6, Tp Hồ Chí Minh","3,5 tỷ",,52 m²,Chưa bàn giao,"67,31 triệu/m²",1 phòng,,,Giấy tờ khác,Nhà trống,,,
"Số 383, Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,674 tỷ",La Astoria,65 m²,Đã bàn giao,"25,75 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Xa Lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,7 tỷ",Saigon Gateway,68 m²,Đã bàn giao,25 triệu/m²,2 phòng,,,,,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","3,05 tỷ",Akari City,75 m²,Đã bàn giao,"40,67 triệu/m²",2 phòng,2 phòng,15,,,,,
"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","3,7 tỷ",The Gold View,68 m²,Chưa bàn giao,"54,41 triệu/m²",2 phòng,1 phòng,,Đang chờ sổ,,,,
"595/, Cmt8, Phường 15, Quận 10, Tp Hồ Chí Minh","3,15 tỷ",,52 m²,Đã bàn giao,"60,58 triệu/m²",2 phòng,,,Đã có sổ,,Tây Bắc,,
"Phạm Thế Hiển, Phường 7, Quận 8, Tp Hồ Chí Minh","1,4 tỷ",,55 m²,Chưa bàn giao,"25,45 triệu/m²",2 phòng,2 phòng,,,,,,
"Hẻm 2581 Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","3,7 tỷ",,145 m²,Đã bàn giao,"25,52 triệu/m²",3 phòng,3 phòng,1,,,,,
"196, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,79 tỷ",Topaz Elite,85 m²,Đã bàn giao,"32,82 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,,,,Căn góc
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,6 tỷ",Saigon Riverside Complex Q7,73 m²,Đã bàn giao,"35,62 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","4,9 tỷ",Eco Green Sài Gòn,95 m²,Chưa bàn giao,"51,58 triệu/m²",3 phòng,2 phòng,,,,,,
"Số 8, Gò Dưa, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,85 tỷ",Sunview Town,65 m²,Đã bàn giao,"28,46 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Số 207, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","2,5 tỷ",Richmond City,73 m²,Đã bàn giao,"34,25 triệu/m²",2 phòng,,,,,,,
"Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","1,52 tỷ",,71 m²,Đã bàn giao,"21,41 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"119, Bình Long, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","1,95 tỷ",Căn hộ 8X Rainbow (Ngọc Đông Dương),83 m²,Đã bàn giao,"23,49 triệu/m²",3 phòng,2 phòng,,,,,,
"17-19-21, Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, Tp Hồ Chí Minh","1,99 tỷ",The Prince Residence,71 m²,Đã bàn giao,"28,03 triệu/m²",2 phòng,2 phòng,12,Đã có sổ,,,,
"Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,72 tỷ",Flora Anh Đào,55 m²,Đã bàn giao,"31,27 triệu/m²",1 phòng,1 phòng,7,,,Đông Nam,Tây Bắc,
"Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","1,75 tỷ",The Manor - TP.Hồ Chí Minh,45 m²,Đã bàn giao,"38,89 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đường Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận, Tp Hồ Chí Minh","1,76 tỷ",,76 m²,Đã bàn giao,"23,16 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đường Tân Túc, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh","3,25 tỷ",West Gate Park,85 m²,Đã bàn giao,"38,24 triệu/m²",3 phòng,,,,,,,
"Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","3,28 tỷ",,85 m²,Đã bàn giao,"38,59 triệu/m²",3 phòng,2 phòng,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,47 tỷ",Vinhomes Grand Park,69 m²,Đã bàn giao,"35,8 triệu/m²",2 phòng,2 phòng,,,,Tây Nam,Đông Bắc,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,75 tỷ",Vinhomes Grand Park,81.5 m²,Đã bàn giao,"33,74 triệu/m²",3 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2 tỷ,Vinhomes Grand Park,59 m²,Đã bàn giao,"33,9 triệu/m²",2 phòng,1 phòng,,,,Tây Nam,Đông Bắc,
"Số 383, Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,05 tỷ",La Astoria,89 m²,Chưa bàn giao,"34,27 triệu/m²",3 phòng,,,,,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","4,6 tỷ",Saigon South Residences,104 m²,Chưa bàn giao,"44,23 triệu/m²",3 phòng,3 phòng,,Đang chờ sổ,Nội thất cao cấp,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,9 tỷ",New Saigon-Hoàng Anh Gia Lai 3,121 m²,Chưa bàn giao,"23,97 triệu/m²",3 phòng,3 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,35 tỷ",New Saigon-Hoàng Anh Gia Lai 3,100 m²,Chưa bàn giao,"23,5 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"33, Trương Công Định, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",3 tỷ,The Harmona,75 m²,Chưa bàn giao,40 triệu/m²,2 phòng,2 phòng,,,,,,
"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",2 tỷ,Conic Đông Nam Á,90 m²,Chưa bàn giao,"22,22 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","2,658 tỷ",Âu Cơ Tower Quận Tân Phú,75 m²,Chưa bàn giao,"35,44 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 685, Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","3,25 tỷ",Oriental Plaza (Âu Cơ Tower),78 m²,Đã bàn giao,"41,67 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"16, Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","1,42 tỷ",Melody Residences,71 m²,Đã bàn giao,20 triệu/m²,2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"130-132, Hồng Hà, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","2,05 tỷ",Orchard Park View,1 m²,Đã bàn giao,"2,05 tỷ/m²",3 phòng,,,,,,,
"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","1,92 tỷ",The Gold View,1 m²,Đã bàn giao,"1,92 tỷ/m²",2 phòng,,,,,,,
"Khu số 15A1, Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","1,42 tỷ",Dragon Hill Residence And Suites 1,1 m²,Đã bàn giao,"1,42 tỷ/m²",2 phòng,,,,,,,
"Số 207, Số 207 Số 207 Nguyễn Xí, phường 26, quận Bình Thạnh, Tp.HCM, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","1,3 tỷ",Richmond City,72 m²,Đã bàn giao,"18,06 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","1,22 tỷ",,73 m²,Đã bàn giao,"16,71 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","1,26 tỷ",,78 m²,Đã bàn giao,"16,15 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Lê Đức Thọ, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh","1,16 tỷ",,68 m²,Đã bàn giao,"17,06 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","1,2 tỷ",,75 m²,Đã bàn giao,16 triệu/m²,2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","1,55 tỷ",,1 m²,Đã bàn giao,"1,55 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"Đường Đỗ Xuân Hợp, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,45 tỷ",,15 m²,Đã bàn giao,"96,67 triệu/m²",2 phòng,2 phòng,10,,,Đông Nam,Tây Bắc,
"Đồng Văn Cống, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,45 tỷ",Feliz En Vista,75 m²,Đã bàn giao,"19,33 triệu/m²",2 phòng,2 phòng,9,,,Đông Nam,Tây Bắc,
"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","1,49 tỷ",The Gold View,80 m²,Đã bàn giao,"18,63 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"33, Trương Công Định, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","1,36 tỷ",The Harmona,76 m²,Đã bàn giao,"17,89 triệu/m²",2 phòng,2 phòng,9,,,Đông Nam,Tây Bắc,
"Đường Số 20, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,8 tỷ",,68 m²,Đã bàn giao,"26,47 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Nguyễn Trãi, Phường 14, Quận 5, Tp Hồ Chí Minh","1,95 tỷ",,1 m²,Đã bàn giao,"1,95 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đường Bến Vân Đồn, Phường 2, Quận 4, Tp Hồ Chí Minh","2,35 tỷ",,1 m²,Đã bàn giao,"2,35 tỷ/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh","1,42 tỷ",,1 m²,Đã bàn giao,"1,42 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","1,285 tỷ",,1 m²,Đã bàn giao,"1,285 tỷ/m²",2 phòng,1 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đường Nguyễn Tất Thành, Phường 18, Quận 4, Tp Hồ Chí Minh","1,76 tỷ",,1 m²,Đã bàn giao,"1,76 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Lô P5, Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","2,68 tỷ",Riverside Residence,1 m²,Đã bàn giao,"2,68 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"290, An Dương Vương, Phường 4, Quận 5, Tp Hồ Chí Minh","2,85 tỷ",The Everrich Infinity,1 m²,Đã bàn giao,"2,85 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,75 tỷ",Jamona City,1 m²,Đã bàn giao,"1,75 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"130-132, Hồng Hà, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","2,18 tỷ",Orchard Park View,1 m²,Đã bàn giao,"2,18 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Số 59, Ngô Tất Tố, Phường 21, Quận Bình Thạnh, Tp Hồ Chí Minh","2,33 tỷ",City Garden,1 m²,Đã bàn giao,"2,33 tỷ/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","1,15 tỷ",Conic Riverside,1 m²,Đã bàn giao,"1,15 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,75 tỷ",Flora Novia,1 m²,Đã bàn giao,"1,75 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"D6, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,215 tỷ",Fresca Riverside,1 m²,Đã bàn giao,"1,215 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Số 2225, Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh","1,305 tỷ",Green River - Quận 8,1 m²,Đã bàn giao,"1,305 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"56, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh","1,425 tỷ",Icon 56,1 m²,Đã bàn giao,"1,425 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"7/28, Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh","1,72 tỷ",Rivera Park Sài Gòn,1 m²,Đã bàn giao,"1,72 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","2,45 tỷ",The Infiniti Riviera Point,1 m²,Đã bàn giao,"2,45 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Số 34-35, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh","2,06 tỷ",Saigon Royal Residence,1 m²,Đã bàn giao,"2,06 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"196, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","1,605 tỷ",Topaz Elite,1 m²,Đã bàn giao,"1,605 tỷ/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Xa Lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,17 tỷ",Saigon Gateway,1 m²,Đã bàn giao,"1,17 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"89, Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","4,9 tỷ",Sky 89 An Gia,114 m²,Đã bàn giao,"42,98 triệu/m²",3 phòng,2 phòng,,,,,,Căn góc
"56, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh","2,368 tỷ",Icon 56,1 m²,Đã bàn giao,"2,368 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"36, Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","1,282 tỷ",Lotus Garden,1 m²,Đã bàn giao,"1,282 tỷ/m²",1 phòng,1 phòng,,Đã có sổ,,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","1,92 tỷ",Celadon City,70 m²,Đã bàn giao,"27,43 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",999 triệu,Ehome 2,1 m²,Đã bàn giao,999 triệu/m²,2 phòng,2 phòng,,Đã có sổ,,,,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,7 tỷ",Vinhomes Grand Park,35 m²,Đã bàn giao,"48,57 triệu/m²",1 phòng,1 phòng,20,,,,,
"An Phú, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",5 tỷ,Masteri An Phú,74 m²,Đã bàn giao,"67,57 triệu/m²",2 phòng,2 phòng,26,,,,Tây Nam,
"Xa Lộ Đại Hàn, Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,05 tỷ",Lotus Sen Hồng ( Violet Tower ),38 m²,Chưa bàn giao,"27,63 triệu/m²",1 phòng,,,Đã có sổ,,,,
"686, Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","2,699 tỷ",Green Field,56 m²,Đã bàn giao,"48,2 triệu/m²",2 phòng,,21,,Nội thất đầy đủ,,,
"Hồng Hà, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","3,8 tỷ",Botanica Premier,74 m²,Đã bàn giao,"51,35 triệu/m²",2 phòng,,,,Nội thất đầy đủ,,,
"Liên Phường, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,05 tỷ",Sky 9,1 m²,Đã bàn giao,"1,05 tỷ/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Lê Tấn Bê, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",880 triệu,Nhà phố Lê Thành An Lạc,43 m²,Đã bàn giao,"20,47 triệu/m²",1 phòng,1 phòng,3,,,,Nam,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,35 tỷ",Vinhomes Grand Park,30 m²,Chưa bàn giao,45 triệu/m²,1 phòng,1 phòng,,,,,,
"Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh","2,4 tỷ",The Western Capital,66 m²,Đã bàn giao,"36,36 triệu/m²",2 phòng,2 phòng,,,,,Tây Nam,
"Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,3 tỷ",River Panorama (The Garden Bay),64.5 m²,Đã bàn giao,"35,66 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 181, Cao Thắng, Phường 12, Quận 10, Tp Hồ Chí Minh","3,2 tỷ",Charmington La Pointe,73 m²,Đã bàn giao,"43,84 triệu/m²",2 phòng,2 phòng,,,,,,
"Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,55 tỷ",River Panorama (The Garden Bay),65 m²,Đã bàn giao,"39,23 triệu/m²",2 phòng,2 phòng,,,,,,
"819, Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh","1,55 tỷ",Saigon Homes Bình Tân,48 m²,Đã bàn giao,"32,29 triệu/m²",1 phòng,1 phòng,,,,Tây Bắc,Đông Nam,
"Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,3 tỷ",River Panorama (The Garden Bay),57 m²,Đã bàn giao,"40,35 triệu/m²",2 phòng,1 phòng,,,,,,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","5,3 tỷ",Vinhomes Central Park,75 m²,Đã bàn giao,"70,67 triệu/m²",2 phòng,2 phòng,,,,,,
"89, Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","5,3 tỷ",Sky 89 An Gia,114 m²,Đã bàn giao,"46,49 triệu/m²",3 phòng,2 phòng,,,,,,Căn góc
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,739 tỷ",Saigon Riverside Complex Q7,69 m²,Đã bàn giao,"39,7 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"89, Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","3,9 tỷ",Sky 89 An Gia,90 m²,Đã bàn giao,"43,33 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"Mai Chí Thọ, Phường Thủ Thiêm (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",8 tỷ,Empire City Thủ Thiêm,62 m²,Đã bàn giao,"129,03 triệu/m²",1 phòng,1 phòng,9,Đã có sổ,,,,
"89, Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,68 tỷ",Sky 89 An Gia,65 m²,Đã bàn giao,"41,23 triệu/m²",2 phòng,2 phòng,,,,,,
"Lô S10-2, Tân Phú, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","5,5 tỷ",Chung cư Hưng Phúc,78 m²,Chưa bàn giao,"70,51 triệu/m²",2 phòng,2 phòng,1,,,,,
"13E, Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","1,45 tỷ",Sài Gòn Intela,50 m²,Đã bàn giao,29 triệu/m²,2 phòng,2 phòng,,,Nhà trống,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2 tỷ,Vinhomes Grand Park,47 m²,Đã bàn giao,"42,55 triệu/m²",2 phòng,1 phòng,3,,,Đông Nam,,
"Đường Bát Nàn, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,82 tỷ",One Verandah Mapletree,81 m²,Đã bàn giao,"34,81 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đường 11, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","7,36 tỷ",The Nassim Thảo Điền,142 m²,Đã bàn giao,"51,83 triệu/m²",3 phòng,3 phòng,,Đã có sổ,Nội thất đầy đủ,,,
